,lat,lon,timestamp,amenity,name,brand:wikidata,official_name,addr:housenumber,brand:wikipedia,opening_hours,cuisine,addr:street,takeaway,brand,operator,website,fuel:octane_91,fuel:octane_89,fuel:diesel,fuel:octane_87,phone,addr:postcode,addr:city,access,toilets:wheelchair,wheelchair,name:en,level,indoor,healthcare,description,source,fuel:octane_94,covered,self_service,addr:unit,name:zh,internet_access,drive_through,surveillance,atm,fee,wikidata,alt_name,shop,outdoor_seating,email,capacity,ref,collection_times,building,leisure,entrance,note,fuel:gasoline,bicycle_parking,alt,smoking,brand:en,brand:zh,url,addr:province,old_name,dispensing,layer,internet_access:fee,name:fr,short_name,payment:credit_cards,payment:debit_cards,delivery,microbrewery,air_conditioning,bar,diet:vegetarian,addr:country,reservation,wikipedia,building:levels,drive_in,surrey:addrid,surrey:date,socket:type1,drink,designation,wifi,source:location,brand:fr,official_name:en,official_name:fr,shop:computer,shop:photo,shop:electronics,source:name,name:vi,alt_name:en,alt_name:vi,membership,source:position,operator:wikidata,operator:wikipedia,website:fr,int_name,seating,phone:CA,authentication,socket:tesla_supercharger:output,source:addr
9689,49.2179441,-122.6483993,2019-11-11T00:58:02.000-08:00,restaurant,Pizza Hut,Q191615,,,en:Pizza Hut,,pizza,,,Pizza Hut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9694,49.2321736,-123.0312269,2019-05-27T03:58:24.000-07:00,cafe,Tim Hortons,Q175106,,3451,en:Tim Hortons,,coffee_shop,Kingsway,yes,Tim Hortons,,,,,,,+1-604-438-1897,V5R 5L3,Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9702,49.2801317,-122.8281519,2019-08-12T00:12:25.000-07:00,ice_cream,Menchie's,Q6816528,,,en:Menchie's Frozen Yogurt,,frozen_yogurt,,,Menchie's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9731,49.2812333,-123.1323093,2020-04-04T00:53:54.000-07:00,fast_food,KFC,Q524757,,1147,en:KFC,Mo-Sa 11:00-23:00; Su 11:00-22:00,chicken,Davie Street,yes,KFC,,https//kfc.ca,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,Kentucky Fried Chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9745,49.2846234,-123.125267,2019-11-23T23:10:21.000-08:00,restaurant,Red Robin,Q7304886,Red Robin Gourmet Burgers and Brews,803,en:Red Robin,"Mo-Th,Su 11:00-23:00; Sa,Su 11:00-00:00",burger,Thurlow st,,Red Robin,,http://www.redrobinscanada.com,,,,,+1-604-662-8288,,Vancouver,,,,,1,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,no,,,,,,,,,,,,,,,yes,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748,49.281246,-123.046993,2019-10-31T23:04:22.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,2795,en:Starbucks,,coffee_shop,East Hastings Street,yes,Starbucks,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9749,49.280937,-123.0483551,2019-10-31T23:04:22.000-07:00,pharmacy,Shoppers Drug Mart,Q1820137,,2748,en:Shoppers Drug Mart,Mo-Su 08:00-24:00,,East Hastings Street,,Shoppers Drug Mart,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9752,49.2727738,-123.1475974,2019-08-29T18:37:06.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,,en:Starbucks,,coffee_shop,,yes,Starbucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9782,49.2318607,-123.0293811,2019-05-27T03:58:23.000-07:00,fast_food,Subway,Q244457,,1-3490,en:Subway (restaurant),,sandwich,Kingsway,yes,Subway,,,,,,,+1-604-439-9192,V5R 5L7,Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9791,49.1917274,-123.0808548,2019-05-28T17:03:52.000-07:00,restaurant,White Spot,Q7995414,,120-12800,en:White Spot,,burger,Bridgeport Road,,White Spot,,,,,,,+1-604-270-0375,V6V 0B4,Richmond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9792,49.1921329,-123.0857202,2019-05-29T17:42:02.000-07:00,fast_food,Subway,Q244457,,12391,en:Subway (restaurant),,sandwich,Bridgeport Road,yes,Subway,,,,,,,+1-604-273-8886,V6V 1J4,Richmond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9795,49.1917185,-123.1098172,2019-05-29T17:34:17.000-07:00,fast_food,Quiznos,Q1936229,,108-3088,en:Quiznos,,sandwich,Saint Edwards Drive,yes,Quiznos,,,,,,,+1-604-207-9588,V6X 4C4,Richmond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9811,49.3274746,-123.1552457,2020-03-14T05:04:24.000-07:00,post_office,West Vancouver,Q1032001,,1427,en:Canada Post,,,Bellevue Avenue,,Canada Post,Canada Post,,,,,,,V7T 1C0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9820,49.3256455,-123.1406036,2020-05-29T00:40:33.000-07:00,cafe,Starbucks,Q37158,,,en:Starbucks,Mo-Th 05:30-21:00; Fr 05:30-21:30; Sa 06:00-21:30; Su 06:00-21:00,coffee_shop,,,Starbucks,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9821,49.3280077,-123.1395702,2019-10-29T17:29:30.000-07:00,pharmacy,London Drugs,Q3258955,,,en:London Drugs,,,,,London Drugs,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9840,49.2762976,-123.1214291,2019-10-02T20:57:25.000-07:00,bank,CIBC,Q666694,,1096,en:Canadian Imperial Bank of Commerce,"Mo,Tu 09:30-17:00; We-Fr 09:30-19:00; Sa 09:00-16:00; Su 12:00-16:00",,Homer Street,,CIBC,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9863,49.1339371,-122.6674461,2020-01-25T15:51:11.000-08:00,fuel,Esso,Q867662,,7272,en:Esso,,,200 Street,,Esso,,http://www.essostations.ca/25946-200th-72nd-ave-esso-langley,,,,,+1-604-539-1239,V2Y 1S7,Township of Langley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9864,49.1323977,-122.6679078,2020-02-11T02:31:22.000-08:00,cafe,Starbucks,Q37158,Starbucks Coffee,7150,en:Starbucks,,coffee_shop,200 Street,yes,Starbucks,,,,,,,+1-604-539-8513,V2Y 3B9,Township of Langley,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9880,49.2805438,-122.7929451,2020-01-17T07:58:29.000-08:00,fast_food,Quiznos,Q1936229,,,en:Quiznos,,sandwich,,yes,Quiznos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9881,49.2815417,-123.1211798,2019-09-13T13:56:49.000-07:00,fast_food,Chipotle,Q465751,Chipotle Mexican Grill,818,en:Chipotle Mexican Grill,Mo-Su 11:00-22:00,mexican,Howe Street,yes,Chipotle,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9890,49.285126,-123.0640036,2019-11-01T22:18:58.000-07:00,fast_food,McDonald's,Q38076,,,en:McDonald's,,burger,,yes,McDonald's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9897,49.2817947,-123.1246565,2019-08-29T17:57:11.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,930,en:Starbucks,Mo-Th 05:30-22:30; Fr 05:30-23:00; Sa 06:00-23:00; Su 06:00-22:30,coffee_shop,Burrard Street,yes,Starbucks,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9935,49.2453491,-123.1247917,2019-09-02T22:08:26.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,,en:Starbucks,Mo-Fr 06:00-20:00; Sa-Su 08:00-18:00,coffee_shop,,yes,Starbucks,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9973,49.1337505,-122.8908284,2019-06-25T02:54:10.000-07:00,fuel,Shell,Q154950,,7165,en:Royal Dutch Shell,,,Scott Road,,Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9974,49.1206115,-122.8911666,2019-06-09T13:15:03.000-07:00,cafe,Starbucks,Q37158,,6483,en:Starbucks,,coffee_shop,Scott Road,yes,Starbucks,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9980,49.1357366,-122.8916907,2019-06-24T21:43:20.000-07:00,pharmacy,London Drugs,Q3258955,,7303,en:London Drugs,,,Scott Road,,London Drugs,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9981,49.1343467,-122.8920179,2019-06-24T21:43:20.000-07:00,bank,Vancity,Q7914085,Vancouver City Savings Credit Union,,en:Vancity,,,,,Vancity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9983,49.3743101,-123.2741597,2019-09-26T17:06:27.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,,en:Starbucks,,coffee_shop,,yes,Starbucks,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,49.219925,-123.0408648,2019-08-11T00:05:00.000-07:00,fuel,Petro-Canada,Q1208279,,,en:Petro-Canada,,,,,Petro-Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10030,49.2183451,-123.0773794,2019-07-29T08:00:53.000-07:00,fast_food,Subway,Q244457,,7289,en:Subway (restaurant),,sandwich,Knight Street,yes,Subway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10037,49.1749071,-123.0721936,2019-11-02T19:03:40.000-07:00,charging_station,ChargePoint,Q5176149,,,en:ChargePoint,,,,,ChargePoint,,,,,,,,,,permit,,,,,,,,,,,,,,,,,,yes,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10038,49.1764283,-123.0714465,2019-11-02T19:03:40.000-07:00,charging_station,ChargePoint,Q5176149,,,en:ChargePoint,,,,,ChargePoint,,,,,,,,,,permit,,,,,,,,,,,,,,,,,,yes,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10083,49.2816572,-123.1205978,2019-12-24T18:57:58.000-08:00,fast_food,Freshslice Pizza,Q5503082,,768,en:Freshslice Pizza,,pizza,Robson Street,yes,Freshslice Pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10084,49.2795971,-123.1174151,2019-08-29T17:37:11.000-07:00,fast_food,Orange Julius,Q3355059,,438,en:Orange Julius,,juice,Robson Street,yes,Orange Julius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10085,49.2796191,-123.117481,2019-05-27T20:35:20.000-07:00,fast_food,A&W,Q2818848,,450,en:A&W (Canada),Mo-We 06:00-23:00; Th-Fr 06:00-00:00; Sa 07:30-00:00; Su 07:30-23:00,burger,Robson Street,yes,A&W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10101,49.1932787,-123.1795173,2019-09-14T05:00:22.000-07:00,car_rental,Hertz,Q1543874,,,en:The Hertz Corporation,,,,,Hertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10127,49.1549193,-122.9127911,2020-02-21T02:01:50.000-08:00,post_office,Nordel,Q1032001,,,en:Canada Post,,,,,Canada Post,Canada Post,,,,,,,V4C 2L0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10128,49.155787,-122.9116059,2019-06-24T21:43:20.000-07:00,cafe,Tim Hortons,Q175106,,,en:Tim Hortons,,coffee_shop,,yes,Tim Hortons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10142,49.2512532,-123.0791674,2020-02-19T20:48:08.000-08:00,post_office,Kingsway Knight,Q1032001,,,en:Canada Post,,,,,Canada Post,Canada Post,,,,,,,V5V 3E0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10216,49.1403744,-122.8459792,2019-08-24T00:12:34.000-07:00,bank,Vancity,Q7914085,Vancouver City Savings Credit Union,,en:Vancity,,,,,Vancity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10223,49.2092621,-123.1166316,2019-05-29T17:42:02.000-07:00,cafe,Tim Hortons,Q175106,,487,en:Tim Hortons,,coffee_shop,Interurban Way,yes,Tim Hortons,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10225,49.210608,-123.1401839,2019-09-13T13:56:58.000-07:00,bank,BMO,Q806693,Bank of Montreal,8324,en:Bank of Montreal,Mo-Fr 09:00-17:00; Sa 09:00-16:00,,Granville Street,,BMO,,,,,,,,V6P 4Z7,Vancouver,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10243,49.1980528,-122.978715,2019-08-30T02:49:27.000-07:00,fast_food,Subway,Q244457,,150-7515,en:Subway (restaurant),,sandwich,,yes,Subway,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10245,49.2778963,-122.7936486,2019-04-07T19:33:26.000-07:00,restaurant,The Keg,Q7744066,,,en:The Keg,,steak_house,,,The Keg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10248,49.259913,-123.1013173,2019-10-29T23:13:39.000-07:00,fast_food,Subway,Q244457,,2827,en:Subway (restaurant),,sandwich,Main Street,yes,Subway,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10261,49.2451512,-123.1015128,2019-09-24T20:00:54.000-07:00,fast_food,McDonald's,Q38076,,,en:McDonald's,"Fr,Sa 05:00-01:00+; Su-Th 05:00-24:00",burger,,yes,McDonald's,,,,,,,,,,,,,McDonald's,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10262,49.2447251,-123.101093,2019-09-24T20:00:54.000-07:00,pharmacy,Remedy'sRx,Q65553833,,4484,,,,Main Street,,Remedy'sRx,,,,,,,,,Vancouver,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273,49.2787971,-123.1234582,2019-09-18T23:00:49.000-07:00,fast_food,A&W,Q2818848,,,en:A&W (Canada),24/7,burger,Granville st,yes,A&W,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10288,49.0589538,-122.4922744,2020-01-15T21:07:58.000-08:00,restaurant,Pizza Hut,Q191615,,,en:Pizza Hut,,pizza,,,Pizza Hut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10289,49.0580042,-122.4919543,2019-09-25T14:48:42.000-07:00,restaurant,White Spot,Q7995414,,,en:White Spot,,burger,,,White Spot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10294,49.2859592,-123.1152363,2019-07-14T20:19:12.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,,en:Starbucks,,coffee_shop,,yes,Starbucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10295,49.284191,-123.1159168,2019-07-14T20:19:12.000-07:00,fast_food,Subway,Q244457,,541,en:Subway (restaurant),24/7,sandwich,Granville Street,yes,Subway,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10373,49.1267991,-122.6235305,2020-01-18T05:18:56.000-08:00,fast_food,Subway,Q244457,,,en:Subway (restaurant),,sandwich,,yes,Subway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411,49.0309382,-122.8035316,2019-01-29T06:54:23.000-08:00,bank,TD Canada Trust,Q1080670,,15110,en:TD Canada Trust,,,North Bluff,,TD Canada Trust,,,,,,,+1-604-541-7100,V4B 3E5,White Rock,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433,49.2007348,-122.9812202,2020-01-09T06:08:58.000-08:00,fast_food,McDonald's,Q38076,,7360,en:McDonald's,24/7,burger,Market Crossing,yes,McDonald's,,http://www.mcdonalds.ca/,,,,,+1-604-453-5530,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10445,49.2129995,-122.9211009,2019-07-02T01:10:30.000-07:00,restaurant,White Spot,Q7995414,,,en:White Spot,Su-Th 08:00-22:00; Fr-Sa 08:00-22:30,burger,,,White Spot,,,,,,,+1-604-522-4800,V3L 3C2,,,,,,1,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10447,49.2121193,-122.9234503,2019-07-10T04:41:29.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,,en:Starbucks,,coffee_shop,,yes,Starbucks,,https://www.starbucks.ca/,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10451,49.1774901,-123.1292862,2019-07-16T20:42:42.000-07:00,restaurant,Phở Hòa,Q55629932,,,en:Phở Hòa,,vietnamese;noodle,,,Phở Hòa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phở Hoà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phở Hòa,Pho Hoa,Phở Hoà,,,,,,,,,,,
10483,49.2711624,-123.1059461,2019-05-22T04:33:36.000-07:00,pharmacy,London Drugs,Q3258955,,1622,en:London Drugs,09:00-21:00,,Salt Street,,London Drugs,London Drugs,,,,,,+1-604-448-4882,V5Y 0E4,Vancouver,,,,,,,pharmacy,,,,,,,,,no,,,,,,,,,,,,,,,"Pharmacy, Appliances, Electronics, Cameras, Computers, PhotoLab",,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10505,49.3140842,-123.0779699,2020-04-08T01:01:12.000-07:00,post_office,Metropolitan,Q1032001,,126,en:Canada Post,,,West 3rd Street,,Canada Post,Canada Post,,,,,,,V7M 1E0,North Vancouver City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10510,49.3125664,-123.0822132,2019-09-13T13:57:03.000-07:00,restaurant,Boston Pizza,Q894578,,88,en:Boston Pizza,,pizza,Chesterfield Avenue,,Boston Pizza,,,,,,,+1-778-340-1514,,North Vancouver City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10513,49.2099447,-123.1402229,2019-05-29T17:48:57.000-07:00,bank,CIBC,Q666694,,,en:Canadian Imperial Bank of Commerce,,,,,CIBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583,49.1027065,-122.6449963,2020-01-07T16:31:47.000-08:00,fast_food,Subway,Q244457,,,en:Subway (restaurant),,sandwich,,yes,Subway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10590,49.2809572,-123.1315096,2019-08-29T18:01:23.000-07:00,pharmacy,Shoppers Drug Mart,Q1820137,,1125,en:Shoppers Drug Mart,24/7,,Davie Street,,Shoppers Drug Mart,,https://www1.shoppersdrugmart.ca/en/store-locator/store/272,,,,,+1-604-669-2424,V6E 1N2,Vancouver,,,,,,,pharmacy,,survey,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10595,49.2809841,-123.0574196,2019-10-30T17:59:06.000-07:00,fast_food,Church's Chicken,Q1089932,,,en:Church's Chicken,"24/7 ""Pickup window""",chicken,,yes,Church's Chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10596,49.2813153,-123.0567976,2019-10-30T17:52:36.000-07:00,bank,RBC,Q735261,Royal Bank of Canada,2381,en:Royal Bank of Canada,,,East Hastings Street,,RBC,,,,,,,,,,,,yes,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10619,49.1139708,-122.6702357,2020-01-17T08:20:56.000-08:00,fast_food,Panago,Q17111672,,,en:Panago,,pizza,,yes,Panago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10620,49.2740753,-123.1220882,2020-02-19T07:58:37.000-08:00,fast_food,Freshslice Pizza,Q5503082,,1207,en:Freshslice Pizza,,pizza,Pacific Boulevard,yes,Freshslice Pizza,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10623,49.1337765,-122.889985,2019-11-24T07:35:44.000-08:00,post_box,UPS,Q155026,,,en:United Parcel Service,,,,,UPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
